school_id,major_id,year,province,subject_type,min_score,min_rank,plan_count
S025,M02504,2024,江苏,历史,593,9516,4
S025,M02504,2025,江苏,历史,593,9048,2
S025,M02504,2023,四川,历史,592,9857,20
S025,M02504,2024,四川,历史,592,9767,23
S025,M02504,2025,四川,历史,591,10635,10
S025,M02504,2023,湖南,历史,591,10372,6
S025,M02504,2024,湖南,历史,591,10633,8
S025,M02504,2025,湖南,历史,593,9344,24
S025,M02504,2023,河南,历史,592,9930,29
S025,M02504,2024,河南,历史,593,9591,26
S025,M02504,2025,河南,历史,591,10645,10
S025,M02505,2023,北京,物理,592,10273,4
S025,M02505,2024,北京,物理,593,9516,16
S025,M02505,2025,北京,物理,592,10114,10
S025,M02505,2023,广东,物理,590,11837,5
S025,M02505,2024,广东,物理,591,11134,25
S025,M02505,2025,广东,物理,589,12147,15
S025,M02505,2023,江苏,物理,594,8519,21
S025,M02505,2024,江苏,物理,594,8788,9
S025,M02505,2025,江苏,物理,595,8155,8
S025,M02505,2023,四川,物理,593,9045,12
S025,M02505,2024,四川,物理,592,10263,2
S025,M02505,2025,四川,物理,592,10047,7
S025,M02505,2023,湖南,物理,594,8381,14
S025,M02505,2024,湖南,物理,595,7910,2
S025,M02505,2025,湖南,物理,594,8740,5
S025,M02505,2023,河南,物理,595,8066,24
S025,M02505,2024,河南,物理,594,8563,23
S025,M02505,2025,河南,物理,594,8582,22
S025,M02506,2023,北京,物理,591,10923,23
S025,M02506,2024,北京,物理,589,12060,12
S025,M02506,2025,北京,物理,590,11852,21
S025,M02506,2023,广东,物理,592,9869,9
S025,M02506,2024,广东,物理,593,9586,15
S025,M02506,2025,广东,物理,593,9089,19
S025,M02506,2023,江苏,物理,589,12532,30
S025,M02506,2024,江苏,物理,590,11256,24
S025,M02506,2025,江苏,物理,589,12619,19
S025,M02506,2023,四川,物理,591,10716,23
S025,M02506,2024,四川,物理,589,12429,9
S025,M02506,2025,四川,物理,589,12324,14
S025,M02506,2023,湖南,物理,593,9467,25
S025,M02506,2024,湖南,物理,593,9427,21
S025,M02506,2025,湖南,物理,593,9625,15
S025,M02506,2023,河南,物理,591,10442,19
S025,M02506,2024,河南,物理,591,10667,5
S025,M02506,2025,河南,物理,590,11297,24
S025,M02507,2023,北京,物理,590,11927,16
S025,M02507,2024,北京,物理,591,10874,22
S025,M02507,2025,北京,物理,590,11829,29
S025,M02507,2023,北京,历史,589,12483,29
S025,M02507,2024,北京,历史,590,11891,17
S025,M02507,2025,北京,历史,591,10703,25
S025,M02507,2023,广东,物理,594,8635,27
S025,M02507,2024,广东,物理,593,9493,24
S025,M02507,2025,广东,物理,594,8971,20
S025,M02507,2023,广东,历史,594,8550,25
S025,M02507,2024,广东,历史,594,8624,2
S025,M02507,2025,广东,历史,595,8330,30
S025,M02507,2023,江苏,物理,591,10877,24
S025,M02507,2024,江苏,物理,592,10157,29
S025,M02507,2025,江苏,物理,592,10157,13
S025,M02507,2023,江苏,历史,591,11132,21
S025,M02507,2024,江苏,历史,591,10809,2
S025,M02507,2025,江苏,历史,591,10972,12
S025,M02507,2023,四川,物理,590,11840,22
S025,M02507,2024,四川,物理,589,12576,9
S025,M02507,2025,四川,物理,590,11540,27
S025,M02507,2023,四川,历史,590,11961,15
S025,M02507,2024,四川,历史,590,11209,21
S025,M02507,2025,四川,历史,589,12560,26
S025,M02507,2023,湖南,物理,592,9793,4
S025,M02507,2024,湖南,物理,591,10640,29
S025,M02507,2025,湖南,物理,592,9962,2
S025,M02507,2023,湖南,历史,591,10708,14
S025,M02507,2024,湖南,历史,592,9798,8
S025,M02507,2025,湖南,历史,592,9979,10
S025,M02507,2023,河南,物理,589,12450,3
S025,M02507,2024,河南,物理,589,12088,27
S025,M02507,2025,河南,物理,590,11591,12
S025,M02507,2023,河南,历史,590,11151,11
S025,M02507,2024,河南,历史,589,12832,22
S025,M02507,2025,河南,历史,589,12290,12
S025,M02508,2023,北京,物理,603,4615,20
S025,M02508,2024,北京,物理,603,4392,4
S025,M02508,2025,北京,物理,603,4454,29
S025,M02508,2023,广东,物理,603,4658,13
S025,M02508,2024,广东,物理,603,4476,21
S025,M02508,2025,广东,物理,602,4757,10
S025,M02508,2023,江苏,物理,605,4033,27
S025,M02508,2024,江苏,物理,603,4614,27
S025,M02508,2025,江苏,物理,604,4315,6
S025,M02508,2023,四川,物理,601,5285,6
S025,M02508,2024,四川,物理,601,5202,15
S025,M02508,2025,四川,物理,601,5416,29
S025,M02508,2023,湖南,物理,601,5416,8
S025,M02508,2024,湖南,物理,600,5753,5
S025,M02508,2025,湖南,物理,601,5130,2
S025,M02508,2023,河南,物理,603,4614,28
S025,M02508,2024,河南,物理,601,5255,24
S025,M02508,2025,河南,物理,602,4850,30
S026,M02601,2023,北京,物理,591,10516,29
S026,M02601,2024,北京,物理,591,10735,19
S026,M02601,2025,北京,物理,591,10484,11
S026,M02601,2023,广东,物理,590,11467,13
S026,M02601,2024,广东,物理,590,11160,27
S026,M02601,2025,广东,物理,590,11158,11
S026,M02601,2023,江苏,物理,591,10604,22
S026,M02601,2024,江苏,物理,590,11254,24
S026,M02601,2025,江苏,物理,590,11265,5
S026,M02601,2023,四川,物理,594,8475,29
S026,M02601,2024,四川,物理,594,8559,22
S026,M02601,2025,四川,物理,594,8913,28
S026,M02601,2023,湖南,物理,593,9363,5
S026,M02601,2024,湖南,物理,593,9020,25
S026,M02601,2025,湖南,物理,594,8797,24
S026,M02601,2023,河南,物理,589,12361,23
S026,M02601,2024,河南,物理,589,12210,23
S026,M02601,2025,河南,物理,589,12122,20
S026,M02602,2023,北京,物理,590,11669,11
S026,M02602,2024,北京,物理,590,11277,30
S026,M02602,2025,北京,物理,591,10424,27
S026,M02602,2023,北京,历史,592,10082,12
S026,M02602,2024,北京,历史,591,10623,28
S026,M02602,2025,北京,历史,591,10509,23
S026,M02602,2023,广东,物理,594,8788,16
S026,M02602,2024,广东,物理,595,8325,2
S026,M02602,2025,广东,物理,594,8736,5
S026,M02602,2023,广东,历史,593,8981,11
S026,M02602,2024,广东,历史,595,8088,8
S026,M02602,2025,广东,历史,595,8183,7
S026,M02602,2023,江苏,物理,591,10375,23
S026,M02602,2024,江苏,物理,591,10372,16
S026,M02602,2025,江苏,物理,592,10101,17
S026,M02602,2023,江苏,历史,592,10053,7
S026,M02602,2024,江苏,历史,593,9000,10
S026,M02602,2025,江苏,历史,592,10322,10
S026,M02602,2023,四川,物理,589,12204,22
S026,M02602,2024,四川,物理,590,11373,19
S026,M02602,2025,四川,物理,590,11661,27
S026,M02602,2023,四川,历史,589,12500,26
S026,M02602,2024,四川,历史,590,11966,19
S026,M02602,2025,四川,历史,589,12057,22
S026,M02602,2023,湖南,物理,589,12059,13
S026,M02602,2024,湖南,物理,589,12502,13
S026,M02602,2025,湖南,物理,590,11393,12
S026,M02602,2023,湖南,历史,589,12548,10
S026,M02602,2024,湖南,历史,591,11090,26
S026,M02602,2025,湖南,历史,590,11744,20
S026,M02602,2023,河南,物理,591,10440,2
S026,M02602,2024,河南,物理,590,11188,14
S026,M02602,2025,河南,物理,591,10731,6
S026,M02602,2023,河南,历史,592,10346,23
S026,M02602,2024,河南,历史,591,10712,13
S026,M02602,2025,河南,历史,592,10075,20
S026,M02603,2023,北京,物理,600,5691,29
S026,M02603,2024,北京,物理,598,6541,25
S026,M02603,2025,北京,物理,599,6024,6
S026,M02603,2023,广东,物理,599,6202,5
S026,M02603,2024,广东,物理,599,5858,15
S026,M02603,2025,广东,物理,599,5988,24
S026,M02603,2023,江苏,物理,595,8294,9
S026,M02603,2024,江苏,物理,595,8023,24
S026,M02603,2025,江苏,物理,595,8046,6
S026,M02603,2023,四川,物理,598,6344,10
S026,M02603,2024,四川,物理,599,6216,21
S026,M02603,2025,四川,物理,599,6053,24
S026,M02603,2023,湖南,物理,596,7630,7
S026,M02603,2024,湖南,物理,594,8499,13
S026,M02603,2025,湖南,物理,596,7383,29
S026,M02603,2023,河南,物理,598,6425,24
S026,M02603,2024,河南,物理,598,6408,3
S026,M02603,2025,河南,物理,597,6829,14
S026,M02604,2023,北京,物理,593,9040,16
S026,M02604,2024,北京,物理,593,9121,7
S026,M02604,2025,北京,物理,594,8665,6
S026,M02604,2023,北京,历史,593,9055,6
S026,M02604,2024,北京,历史,595,8165,11
S026,M02604,2025,北京,历史,594,8840,4
S026,M02604,2023,广东,物理,590,11492,18
S026,M02604,2024,广东,物理,590,11587,23
S026,M02604,2025,广东,物理,591,10450,7
S026,M02604,2023,广东,历史,590,11314,10
S026,M02604,2024,广东,历史,592,10141,24
S026,M02604,2025,广东,历史,590,11261,22
S026,M02604,2023,江苏,物理,594,8827,14
S026,M02604,2024,江苏,物理,592,9667,9
S026,M02604,2025,江苏,物理,594,8607,5
S026,M02604,2023,江苏,历史,593,9631,6
S026,M02604,2024,江苏,历史,593,9177,23
S026,M02604,2025,江苏,历史,593,9395,24
S026,M02604,2023,四川,物理,591,10394,29
S026,M02604,2024,四川,物理,589,12016,20
S026,M02604,2025,四川,物理,591,10887,25
S026,M02604,2023,四川,历史,590,11834,10
S026,M02604,2024,四川,历史,590,11326,10
S026,M02604,2025,四川,历史,590,11771,11
S026,M02604,2023,湖南,物理,589,12477,30
S026,M02604,2024,湖南,物理,589,12306,23
S026,M02604,2025,湖南,物理,589,12530,3
S026,M02604,2023,湖南,历史,590,11390,19
S026,M02604,2024,湖南,历史,589,12669,7
S026,M02604,2025,湖南,历史,589,12261,29
S026,M02604,2023,河南,物理,593,9002,14
S026,M02604,2024,河南,物理,593,9596,5
S026,M02604,2025,河南,物理,594,8860,3
S026,M02604,2023,河南,历史,594,8913,12
S026,M02604,2024,河南,历史,594,8662,11
S026,M02604,2025,河南,历史,595,8319,15
S026,M02605,2023,北京,物理,589,12218,28
S026,M02605,2024,北京,物理,588,13111,15
S026,M02605,2025,北京,物理,589,12708,6
S026,M02605,2023,广东,物理,592,9949,18
S026,M02605,2024,广东,物理,591,10460,22
S026,M02605,2025,广东,物理,591,10598,17
S026,M02605,2023,江苏,物理,592,9881,19
S026,M02605,2024,江苏,物理,592,10234,11
S026,M02605,2025,江苏,物理,594,8920,7
S026,M02605,2023,四川,物理,589,12339,12
S026,M02605,2024,四川,物理,589,12012,21
S026,M02605,2025,四川,物理,588,12948,4
S026,M02605,2023,湖南,物理,590,11837,21
S026,M02605,2024,湖南,物理,589,12274,3
S026,M02605,2025,湖南,物理,589,12166,28
S026,M02605,2023,河南,物理,591,10735,18
S026,M02605,2024,河南,物理,591,10593,19
S026,M02605,2025,河南,物理,592,9916,23
S026,M02606,2023,北京,物理,590,11904,12
S026,M02606,2024,北京,物理,589,12520,23
S026,M02606,2025,北京,物理,590,11944,3
S026,M02606,2023,广东,物理,589,12027,19
S026,M02606,2024,广东,物理,590,11475,18
S026,M02606,2025,广东,物理,590,11684,5
S026,M02606,2023,江苏,物理,591,10915,16
S026,M02606,2024,江苏,物理,590,11389,4
S026,M02606,2025,江苏,物理,590,11387,10
S026,M02606,2023,四川,物理,588,12984,22
S026,M02606,2024,四川,物理,589,12761,29
S026,M02606,2025,四川,物理,589,12520,6
S026,M02606,2023,湖南,物理,593,9539,4
S026,M02606,2024,湖南,物理,593,9181,20
S026,M02606,2025,湖南,物理,593,9616,26
S026,M02606,2023,河南,物理,589,12459,29
S026,M02606,2024,河南,物理,589,12013,12
S026,M02606,2025,河南,物理,590,11558,7
S026,M02607,2023,北京,历史,595,7950,25
S026,M02607,2024,北京,历史,597,6929,7
S026,M02607,2025,北京,历史,597,6953,22
S026,M02607,2023,广东,历史,591,10394,5
S026,M02607,2024,广东,历史,591,10542,3
S026,M02607,2025,广东,历史,591,10940,26
S026,M02607,2023,江苏,历史,594,8450,24
S026,M02607,2024,江苏,历史,593,9456,11
S026,M02607,2025,江苏,历史,594,8615,15
S026,M02607,2023,四川,历史,597,7135,2
S026,M02607,2024,四川,历史,597,7130,8
S026,M02607,2025,四川,历史,597,7114,8
S026,M02607,2023,湖南,历史,594,8836,26
S026,M02607,2024,湖南,历史,594,8560,26
S026,M02607,2025,湖南,历史,593,9443,2
S026,M02607,2023,河南,历史,594,8752,5
S026,M02607,2024,河南,历史,595,8270,28
S026,M02607,2025,河南,历史,593,9352,14
S027,M02701,2023,北京,物理,573,38504,18
S027,M02701,2024,北京,物理,575,34984,30
S027,M02701,2025,北京,物理,573,38823,17
S027,M02701,2023,广东,物理,573,39458,8
S027,M02701,2024,广东,物理,573,39725,25
S027,M02701,2025,广东,物理,574,35941,25
S027,M02701,2023,江苏,物理,573,39042,19
S027,M02701,2024,江苏,物理,573,40190,3
S027,M02701,2025,江苏,物理,574,37758,4
S027,M02701,2023,四川,物理,574,37163,22
S027,M02701,2024,四川,物理,572,40757,18
S027,M02701,2025,四川,物理,574,36764,12
S027,M02701,2023,湖南,物理,575,35111,26
S027,M02701,2024,湖南,物理,573,39138,25
S027,M02701,2025,湖南,物理,574,37641,14
S027,M02701,2023,河南,物理,573,37883,27
S027,M02701,2024,河南,物理,572,41956,30
S027,M02701,2025,河南,物理,573,40329,27
S027,M02702,2023,北京,历史,570,48619,24
S027,M02702,2024,北京,历史,572,42459,24
S027,M02702,2025,北京,历史,570,49401,3
S027,M02702,2023,广东,历史,572,43129,5
S027,M02702,2024,广东,历史,572,41454,5
S027,M02702,2025,广东,历史,571,45464,4
S027,M02702,2023,江苏,历史,571,45315,28
S027,M02702,2024,江苏,历史,571,46334,29
S027,M02702,2025,江苏,历史,570,47300,24
S027,M02702,2023,四川,历史,570,48449,8
S027,M02702,2024,四川,历史,569,51394,28
S027,M02702,2025,四川,历史,569,53643,8
S027,M02702,2023,湖南,历史,571,45296,18
S027,M02702,2024,湖南,历史,572,43579,30
S027,M02702,2025,湖南,历史,573,40080,28
S027,M02702,2023,河南,历史,574,36186,7
S027,M02702,2024,河南,历史,575,34847,15
S027,M02702,2025,河南,历史,573,38015,25
S027,M02703,2023,北京,物理,574,37519,18
S027,M02703,2024,北京,物理,573,39767,6
S027,M02703,2025,北京,物理,573,39348,2
S027,M02703,2023,广东,物理,572,40795,2
S027,M02703,2024,广东,物理,573,40617,10
S027,M02703,2025,广东,物理,572,41959,23
S027,M02703,2023,江苏,物理,574,37758,27
S027,M02703,2024,江苏,物理,575,35154,5
S027,M02703,2025,江苏,物理,573,38454,8
S027,M02703,2023,四川,物理,571,45101,23
S027,M02703,2024,四川,物理,571,46555,5
S027,M02703,2025,四川,物理,570,48016,23
S027,M02703,2023,湖南,物理,574,35350,19
S027,M02703,2024,湖南,物理,574,36403,19
S027,M02703,2025,湖南,物理,575,34533,26
S027,M02703,2023,河南,物理,575,34949,2
S027,M02703,2024,河南,物理,576,30755,30
S027,M02703,2025,河南,物理,576,31053,8
S027,M02704,2023,北京,物理,576,32379,20
S027,M02704,2024,北京,物理,576,32282,20
S027,M02704,2025,北京,物理,574,36144,28
S027,M02704,2023,广东,物理,572,41943,21
S027,M02704,2024,广东,物理,572,40847,18
S027,M02704,2025,广东,物理,573,37893,18
S027,M02704,2023,江苏,物理,573,40301,25
S027,M02704,2024,江苏,物理,572,41331,27
S027,M02704,2025,江苏,物理,572,42813,21
S027,M02704,2023,四川,物理,573,39362,12
S027,M02704,2024,四川,物理,574,37574,16
S027,M02704,2025,四川,物理,574,36612,30
S027,M02704,2023,湖南,物理,571,45794,11
S027,M02704,2024,湖南,物理,570,48943,21
S027,M02704,2025,湖南,物理,571,46318,28
S027,M02704,2023,河南,物理,570,48387,8
S027,M02704,2024,河南,物理,571,45889,30
S027,M02704,2025,河南,物理,572,43276,10
S027,M02705,2023,北京,物理,580,23675,2
S027,M02705,2024,北京,物理,580,23658,2
S027,M02705,2025,北京,物理,580,24221,5
S027,M02705,2023,广东,物理,584,18241,18
S027,M02705,2024,广东,物理,585,16417,15
S027,M02705,2025,广东,物理,584,17876,2
S027,M02705,2023,江苏,物理,582,20596,9
S027,M02705,2024,江苏,物理,581,21947,21
S027,M02705,2025,江苏,物理,581,21588,13
S027,M02705,2023,四川,物理,582,19955,22
S027,M02705,2024,四川,物理,581,21475,7
S027,M02705,2025,四川,物理,581,21642,3
S027,M02705,2023,湖南,物理,582,20465,5
S027,M02705,2024,湖南,物理,581,22410,16
S027,M02705,2025,湖南,物理,580,22977,13
S027,M02705,2023,河南,物理,585,16082,18
S027,M02705,2024,河南,物理,584,17590,8
S027,M02705,2025,河南,物理,584,18074,11
S027,M02706,2023,北京,物理,575,33694,8
S027,M02706,2024,北京,物理,575,34251,19
S027,M02706,2025,北京,物理,575,34709,3
S027,M02706,2023,北京,历史,574,36719,14
S027,M02706,2024,北京,历史,574,36341,26
S027,M02706,2025,北京,历史,575,34636,26
S027,M02706,2023,广东,物理,574,37141,28
S027,M02706,2024,广东,物理,575,34479,28
S027,M02706,2025,广东,物理,573,37926,26
S027,M02706,2023,广东,历史,574,35711,26
S027,M02706,2024,广东,历史,575,34890,2
S027,M02706,2025,广东,历史,575,33724,11
S027,M02706,2023,江苏,物理,571,44336,15
S027,M02706,2024,江苏,物理,569,50720,20
S027,M02706,2025,江苏,物理,570,50023,14
S027,M02706,2023,江苏,历史,570,49070,8
S027,M02706,2024,江苏,历史,570,47125,30
S027,M02706,2025,江苏,历史,570,50194,20
S027,M02706,2023,四川,物理,572,43212,18
S027,M02706,2024,四川,物理,572,42896,7
S027,M02706,2025,四川,物理,572,41048,18
S027,M02706,2023,四川,历史,573,39589,24
S027,M02706,2024,四川,历史,573,38065,23
S027,M02706,2025,四川,历史,572,43052,17
S027,M02706,2023,湖南,物理,575,33907,27
S027,M02706,2024,湖南,物理,574,37230,20
S027,M02706,2025,湖南,物理,575,34960,3
S027,M02706,2023,湖南,历史,575,35037,16
S027,M02706,2024,湖南,历史,573,38336,11
S027,M02706,2025,湖南,历史,574,37532,6
S027,M02706,2023,河南,物理,575,34937,27
S027,M02706,2024,河南,物理,573,37870,14
S027,M02706,2025,河南,物理,573,37923,21
S027,M02706,2023,河南,历史,573,39050,23
S027,M02706,2024,河南,历史,574,35541,16
S027,M02706,2025,河南,历史,574,35547,21
S027,M02707,2023,北京,物理,573,38576,18
S027,M02707,2024,北京,物理,573,37882,25
S027,M02707,2025,北京,物理,574,35945,19
S027,M02707,2023,北京,历史,574,36094,15
S027,M02707,2024,北京,历史,574,36122,9
S027,M02707,2025,北京,历史,574,35469,22
S027,M02707,2023,广东,物理,572,43661,24
S027,M02707,2024,广东,物理,571,44488,28
S027,M02707,2025,广东,物理,571,44107,4
S027,M02707,2023,广东,历史,570,49970,27
S027,M02707,2024,广东,历史,571,44055,9
S027,M02707,2025,广东,历史,570,50123,25
S027,M02707,2023,江苏,物理,574,36617,23
S027,M02707,2024,江苏,物理,573,38438,15
S027,M02707,2025,江苏,物理,573,39315,11
S027,M02707,2023,江苏,历史,574,36236,21
S027,M02707,2024,江苏,历史,573,39451,8
S027,M02707,2025,江苏,历史,573,38876,28
S027,M02707,2023,四川,物理,573,40611,5
S027,M02707,2024,四川,物理,573,39378,5
S027,M02707,2025,四川,物理,571,45487,24
S027,M02707,2023,四川,历史,571,44812,16
S027,M02707,2024,四川,历史,573,39863,19
S027,M02707,2025,四川,历史,572,41069,28
S027,M02707,2023,湖南,物理,571,46630,11
S027,M02707,2024,湖南,物理,571,44600,24
S027,M02707,2025,湖南,物理,571,44050,29
S027,M02707,2023,湖南,历史,571,46877,25
